Tiempo (s),Angulo (grados),Posicion del Carro (m),Velocidad del Carro (m/s),Fuerza (N),Aceleracion del Carro (m/s^2),Aceleración del Péndulo (rad/s^2)
1.043,3.898088298405091,2.6297440157748513,3.697853529575206,1.8001897375640339,0.7128322517912397,1.8772527450819299
1.044,3.874285613930484,2.6334411533542643,3.697137579412954,1.807713794417359,0.7159501622518017,1.8760464560012249
1.045,3.8505902648300845,2.6371375723165613,3.6964189622971806,1.8141137243262144,0.7186171157737758,1.874252607865908
1.046,3.8270021164040746,2.640833270286179,3.6956979696177106,1.8197884641717166,0.7209926794698155,1.8720873549181574
1.047,3.803521011658644,2.644528245187572,3.6949749013930053,1.824716441644768,0.7230682247053815,1.8695388980242715
1.048,3.7801467592407705,2.648222495351583,3.6942501640110827,1.828631731902547,0.7247373819227858,1.8664629188548227
1.049,3.756879173557748,2.6519160192065216,3.6935238549386287,1.8323066477444285,0.7263090724540205,1.8632781232939504
1.05,3.73371804492433,2.6556088154313655,3.692796224843854,1.8353581597843203,0.7276300947746348,1.8597767261466234
1.051,3.7106631350389967,2.6593008830455784,3.6920676142131197,1.8375617133167998,0.7286106307345604,1.8558368296501808
1.052,3.687714208783703,2.662992221166136,3.6913381205578517,1.8395247449768755,0.7294936552679687,1.8517878081571784
1.053,3.6648710307207293,2.666682828956581,3.6906077904450276,1.841374588508813,0.7303301128242102,1.847698692062655
1.054,3.6421333071507047,2.6703727061070945,3.689877150513448,1.8419110316338716,0.7306399315795878,1.842918306007791
1.055,3.619500768967177,2.674061852283636,3.6891461765418003,1.8425112412226936,0.7309739716477943,1.8381936482426917
1.056,3.5969731460548493,2.6777502671639613,3.688414880325173,1.8430851350070432,0.7312962166273949,1.8334758281291688
1.057,3.574550122148654,2.681437950836778,3.6876836728168993,1.8426347802638694,0.731207508273586,1.828223310249305
1.058,3.552231396928778,2.6851249034021247,3.6869525653467834,1.842159238620921,0.7311074701159251,1.8229780912700189
1.059,3.530016666328648,2.6888111250070508,3.6862216049258643,1.841569269168561,0.7309604209191141,1.8176917097102359
1.06,3.5079056021369888,2.692496616032398,3.685491025347394,1.84039788240921,0.7305795784706028,1.812110670917043
1.061,3.485897878360054,2.6961813769289367,3.6847608965384255,1.8390547280127763,0.730128808968258,1.8064572151885725
1.062,3.463993163199991,2.6998654082315,3.6840313025634925,1.8375044303126618,0.7295939749329294,1.8007120866294477
1.063,3.442194296288223,2.703548683322467,3.6832750909671756,1.9038382586909837,0.756211596316719,1.8318376556683922
1.064,3.4205058324032183,2.707231151844115,3.682468521647877,2.0295227709825845,0.806569319298726,1.8952100993631444
1.065,3.3989312286244533,2.7109127649532643,3.681613109149639,2.1514192283814344,0.8554124982378501,1.956559193486671
1.066,3.3774738596359146,2.714593475034042,3.6807100807779225,2.2702459981629395,0.9030283717165528,2.016275122719861
1.067,3.356137013492979,2.718273235638618,3.679760604575678,2.3861514741541354,0.9494762022446055,2.0744386940066284
1.068,3.334923864254046,2.7219520017022134,3.6787660635954738,2.498598358258302,0.9945409802040924,2.1307583975756876
1.069,3.3138375032778904,2.7256297293466516,3.677727644437986,2.60807801878609,1.0384191574876245,2.1855012247583523
1.07,3.292880916384308,2.7293063760107867,3.6766466641349926,2.7142645923191426,1.0809803029933511,2.2384904246929374
1.071,3.272056989981272,2.7329819004415974,3.675524430810433,2.8171805674916204,1.1222333245599212,2.2897383731315557
1.072,3.2513685403244614,2.7366562624406074,3.674361999010026,2.917460101047288,1.1624318004070915,2.339589645382277
1.073,3.230818273891211,2.7403294231190864,3.673160678479081,3.0144653769872156,1.2013205309448938,2.387698029897421
1.074,3.210408823910376,2.744001344670205,3.671921551118587,3.1087662040926123,1.239127360494269,2.434373167052366
1.075,3.1901423477419475,2.7476719937429155,3.6706490727102024,3.191928053015143,1.272478408384663,2.475033569426018
1.076,3.170016181937461,2.7513413797918393,3.669386048923976,3.1680766391868365,1.2630237862264269,2.4575964067848326
1.077,3.150029342672897,2.755009512162593,3.6681323707535087,3.144502099685909,1.2536781704672715,2.4403367069614403
1.078,3.130180857842372,2.758676400078395,3.666887915801958,3.121237818256791,1.244454951550983,2.4232725081381568
1.079,3.1104697773378973,2.7623420525474747,3.665652469079283,3.0985151864695473,1.2354467226747126,2.406529433413651
1.08,3.0908951417628066,2.7660064786001497,3.6644260526749846,3.0757414090070254,1.2264164042987242,2.389785321414238
1.081,3.0714559987762735,2.769669687227754,3.6632086276045763,3.053069094476504,1.2174250704080758,2.3731229620542944
1.082,3.05215141393705,2.7733316872693274,3.6620000415730485,3.030781439610781,1.208586031527962,2.356696124636275
1.083,3.032980460816193,2.7769924874584646,3.6608001891372046,3.0087612285459837,1.1998524358439433,2.340441021949534
1.084,3.0139422260990227,2.780652096395167,3.659608936702438,2.987078758816218,1.191252434766885,2.3243957555354475
1.085,2.9950358082211284,2.7843105225480724,3.6584261529055926,2.965728370524429,1.1827837968451544,2.308557155123646
1.086,2.976260308696817,2.787967774329391,3.6572517813185437,2.944522646786843,1.174371587048843,2.292823265925568
1.087,2.957614837611346,2.7916238600727725,3.6560857433817726,2.9235168437221533,1.1660379367710414,2.2772240079688317
1.088,2.939098512562813,2.7952787880349206,3.654927962148203,2.90270685777557,1.1577812335694113,2.2617570429733247
1.089,2.9207104655050355,2.7989325663374656,3.6537783025452,2.882237931989477,1.1496596030030046,2.2465012119957986
1.09,2.902449827452405,2.802585203078485,3.652636741019351,2.861831195030559,1.1415615258489482,2.2313048283482972
1.091,2.8843157289416435,2.806236706365639,3.6515032871540423,2.841403740589927,1.1334538653088067,2.2161227024978687
1.092,2.8663073156075023,2.809887084193788,3.650377828149297,2.8212614661034006,1.1254590047453292,2.2011210028157517
1.093,2.8484237433226656,2.8135363444457453,3.649260251956953,2.8014024242833213,1.1175761923439147,2.186298568942486
1.094,2.8306641811170277,2.817184494867467,3.6481504217216605,2.7818885668675177,1.1098302352927294,2.1716889814398703
1.095,2.813027805593789,2.8208315431075226,3.647048240055581,2.7626211587327414,1.1021816660792694,2.157238462124458
1.096,2.7955137865791553,2.8244774968530164,3.645953745493701,2.7432603303990413,1.0944945618801705,2.1427621116435356
1.097,2.7781213045973963,2.82812236372523,3.64486687221347,2.7240669228623964,1.086873280231247,2.1284016283882745
1.098,2.7608495502382246,2.8317661512501866,3.6437875249567644,2.7051144667969225,1.0793472567052427,2.11419688430601
1.099,2.7436977194966223,2.8354088668886606,3.6427156384738653,2.6863278823714967,1.0718864828990484,2.100106946422844
1.1,2.7266650200378946,2.839050517992488,3.6416511038272263,2.6678163333289033,1.0645346466389607,2.0861910676616975
1.101,2.7097506598475016,2.842691111887079,3.640593894591083,2.6493734830009528,1.0572092361433054,2.072336933788556
1.102,2.692953839471066,2.8463306559652555,3.6395440781766424,2.6307646876794575,1.0498164144406454,2.0584168150867628
1.103,2.676273770495535,2.8499691575602903,3.63850159503502,2.6123073025348766,1.0424831416220472,2.044603173099639
1.104,2.659709678751191,2.853606623876124,3.637466315833811,2.5941757349312193,1.0352792012090553,2.030990752069308
1.105,2.643260805229299,2.8572430619561917,3.636438080067564,2.5764478632580055,1.0282357662465702,2.0176218107423796
1.106,2.6269263922001884,2.8608784787917565,3.635416835564807,2.558852797889867,1.021244502757255,2.004348911912799
1.107,2.6107056816601926,2.8645128813712373,3.6344025794808257,2.5412671743008297,1.0142560839811188,1.9911048391419062
1.108,2.5945979167806943,2.868146276684178,3.633395312940848,2.5236810235454685,1.007266539977839,1.9778840474043837
1.109,2.5786023478533973,2.8717786716716325,3.6323949874545995,2.506218341266006,1.0003254862485034,1.9647538646777936
1.11,2.5627182294349997,2.8754100732339887,3.6314015623563174,2.4888595212898497,0.9934250982823452,1.9517035104375036
1.111,2.546944821664701,2.8790404882222367,3.6304149882480186,2.471626350548418,0.9865741082989994,1.938744721042026
1.112,2.5312813965771976,2.882669923380983,3.629435158746438,2.4546612490379345,0.9798295015805041,1.9259548636518393
1.113,2.515727227869664,2.8862983854169366,3.6284620359534117,2.437792958847188,0.9731227930265461,1.9132406607343355
1.114,2.500281580492808,2.889925881110708,3.6274956937710723,2.4207419383889173,0.9663421823395026,1.9004499062258486
1.115,2.4849437289450425,2.8935524171975042,3.626536086796252,2.4038064162167165,0.9596069748200853,1.887744727109923
1.116,2.4697129674639986,2.8971780002401224,3.625583042618234,2.3873038713385615,0.9530441780181093,1.8752977493511644
1.117,2.4545885906983083,2.9008026367518878,3.6246365117651473,2.370926911623889,0.9465308530866696,1.862941620924042
1.118,2.439569896662141,2.9044263332122906,3.6236964604028006,2.3546364046237014,0.9400513623469411,1.850654935423517
1.119,2.4246561855467283,2.9080490960822982,3.6227628700078025,2.3383940365529434,0.9335903949982924,1.8384167288296582
1.12,2.4098467502390926,2.911670931890483,3.6218358081846103,2.3219844523975848,0.9270618231921874,1.826109693530289
1.121,2.3951408921034347,2.9152918471266807,3.620915236197553,2.3056734715553437,0.9205719870572915,1.8138783517885035
1.122,2.3805379166920213,2.918911848243165,3.6200011164844925,2.2894581250501775,0.9141197130604505,1.8017209715920666
1.123,2.366037133399406,2.9225309416579304,3.6190934147655094,2.2733301729265527,0.9077017189829905,1.7896329522694254
1.124,2.351637857039097,2.926149133742235,3.618192084305023,2.2573207207374058,0.901330460486459,1.7776311056485983
1.125,2.337339410483719,2.9297664307938085,3.6172970515732836,2.241496720427572,0.8950327317394665,1.7657517553547144
1.1260000000000001,2.3231411168252714,2.933382839094897,3.616408301088619,2.2257130178789186,0.8887504846642728,1.7539157896735558
1.127,2.3090422893592146,2.9369983650171956,3.615525922298439,2.209707259557729,0.882378790180564,1.7419802976598622
1.1280000000000001,2.295042255281692,2.94061301485411,3.614649836914282,2.1938987591123347,0.8760853841569956,1.7301733719592063
1.129,2.281140349485251,2.9442267948178404,3.6137799637306998,2.1782947766227427,0.8698731835822173,1.7184988534572132
1.1300000000000001,2.2673359111417253,2.9478397110675667,3.612916249726449,2.1628248197595203,0.8637140042505365,1.7069182624163324
1.131,2.253628282606635,2.9514517697281453,3.612058660578528,2.147442112884041,0.8575891479211096,1.6954060244254292
1.1320000000000001,2.240016809421613,2.9550629768962566,3.6112071681112456,2.132131259006439,0.8514924672822435,1.6839536428746698
1.133,2.2265008386379903,2.958673338656723,3.610361760466792,2.1168514355058057,0.8454076444538774,1.6725387796069342
1.1340000000000001,2.213079714218625,2.962282861127197,3.6095224704740403,2.101490898894059,0.839289992751542,1.6611004864321466
1.135,2.1997527874336735,2.9658915503841063,3.6086892569092885,2.0862347559749836,0.8332135647517876,1.6497394075482654
1.1360000000000001,2.1865194106554537,2.96949941249096,3.6078621068533914,2.0710122184124895,0.8271500558971054,1.6384168910039796
1.137,2.173378938887058,2.973106453494648,3.6070410036879563,2.055832508935461,0.8211031654351428,1.6271378390226727
1.1380000000000001,2.1603307322233687,2.9767126794031062,3.6062259084580846,2.0407514437563097,0.8150952298719705,1.6159325208920363
1.139,2.1473741583953423,2.980318096156057,3.60541675295072,2.0258421429002818,0.8091555073645276,1.6048406304637552
1.1400000000000001,2.1345085878628636,2.9839227096571457,3.6046135010889713,2.0110242400807126,0.8032518617485112,1.5938183018028356
1.141,2.1217333853945775,2.987526525856569,3.603816199423044,1.9960911433245327,0.7973016659272087,1.5827529398121987
1.1420000000000001,2.1090479257438726,2.991129550644544,3.6030247879751145,1.9813091517320676,0.7914114479295501,1.571789411144793
1.143,2.0964515867634916,2.9947317898746006,3.602239230056399,1.9666200185057932,0.785557918715488,1.560895889541392
1.1440000000000001,2.083943753666705,2.9983332493348556,3.60145946025485,1.95209552887813,0.7797698015490093,1.5501113472461703
1.145,2.071523813411416,3.0019339347863827,3.6006854515273377,1.9376397371506102,0.7740087275123831,1.539383431128967
1.1460000000000001,2.0591911537114775,3.005533851984391,3.599917198008216,1.9231996779309617,0.7682535191214096,1.5286831862728196
1.147,2.046945166346509,3.0091330066569286,3.599154672537817,1.9088285656812576,0.7625254703989246,1.5180394724962138
1.1480000000000001,2.0347852452149464,3.012731404514367,3.598397857438381,1.8945026747454272,0.7568150994360882,1.5074392559798622
1.149,2.0227107798487634,3.0163290513079266,3.5976467935598824,1.8800756655992314,0.7510638784984967,1.4968027324478377
1.1500000000000001,2.0107211672652627,3.0199259527478275,3.5969014399007233,1.865752149143603,0.7453536591589716,1.4862412023452096
1.151,1.9988158078998233,3.0235221145107056,3.5961617628782747,1.8515135577497848,0.7396770224484219,1.4757444411632694
1.1520000000000001,1.9869941046452073,3.027117542250238,3.595427739532467,1.8373333154407319,0.7340233458076411,1.4652978625721422
1.153,1.9752554646829403,3.0307122415849697,3.5946993347313465,1.823241833045341,0.728404801120688,1.4549179135488992
1.154,1.9635993002532464,3.0343062180876155,3.5939765026459396,1.809265834243647,0.7228320854070088,1.44461903500848
1.155,1.9520250277131288,3.037899477289488,3.593259201872216,1.7953942378809937,0.7173007737235537,1.4343950808591586
1.156,1.9405320695973995,3.0414920246642967,3.5925473748087846,1.7816675190729734,0.7118270634316127,1.4242679835803609
1.157,1.9291198401678604,3.045083865746186,3.591841081888973,1.7677905726542964,0.7062929198114297,1.4140769110770546
1.158,1.917787760299621,3.0486750060417993,3.591140295613611,1.753983215123581,0.7007862753617711,1.4039414628344182
1.159,1.9065352548883008,3.052265451023071,3.590444981271793,1.7402634589005939,0.6953143418181629,1.393871336762597
1.16,1.8953617547822816,3.05585520610825,3.589755085178558,1.7266787223421922,0.6898960932352123,1.3838922482824072
1.161,1.8842666942812458,3.059444276676892,3.5890705686422057,1.7131915053534805,0.6845165363522622,1.3739836633754892
1.162,1.8732495111161602,3.0630326680749738,3.5883913980815376,1.6997890154841466,0.6791705606680652,1.3641385044693881
1.163,1.862309645026404,3.066620385628693,3.587717553718986,1.686436727918519,0.6738443625515892,1.3543378564933746
1.164,1.8514465396873594,3.070207434632542,3.5870490038491076,1.673164447270752,0.6685498698781126,1.3445978429832737
1.165,1.8406596385339928,3.0737938203809607,3.5863857484186505,1.6598930279812694,0.6632554304569152,1.334875243576741
1.166,1.8299483821243447,3.0773795482013537,3.585727820392806,1.6465399099405051,0.6579280258446526,1.325124974339766
1.167,1.8193122161524988,3.080964623396571,3.585075195217476,1.633248878425458,0.6526251753298318,1.315425242382291
1.168,1.8087505903777321,3.0845490512348297,3.584427838258447,1.6200451196045134,0.6473569590290771,1.3057896568791334
1.169,1.7982629565409307,3.0881328369640966,3.583785729266706,1.6068926563886323,0.6421089917410618,1.2961985105734832
1.17,1.7878487704148895,3.09171598579931,3.583148835213193,1.5938234254324999,0.6368940535132134,1.2866690907361515
1.171,1.7775074914382385,3.09529850292119,3.5825171218801444,1.5808403849950734,0.6317133330486737,1.2772029003165708
1.172,1.7672385858223305,3.0988803934492437,3.581890528053506,1.5680110125502162,0.626593826638645,1.2678365905695788
1.173,1.7570415285201715,3.1024616624158887,3.58126896664496,1.5553999801586815,0.621561408545505,1.258605288143301
1.174,1.7469157950447827,3.106042314827676,3.580652411787263,1.542854221263887,0.6165548576970401,1.2494255042209166
1.175,1.7368608524121665,3.109622355763016,3.5800409353397233,1.5301294072722087,0.6114764475395676,1.2401640258345572
1.176,1.726876174671108,3.1132017902720195,3.579434509003872,1.5174759227825199,0.6064263358513022,1.2309571461112871
1.177,1.7169612396050324,3.1167806233712376,3.578833099218058,1.5049069138768592,0.6014097858137113,1.2218119204271085
1.178,1.707115526580469,3.1203588600602292,3.5782366889917734,1.4923809409543893,0.5964102262849069,1.2127056663750388
